Timestamp,ID,BER,OSNR,Failure
1624477775,SPO2/18/11,1.83e-07,25.5,0
1624477778,SPO1/18/11,2.21e-08,38.6,0
1624477778,SPO2/18/11,1.39e-07,25.7,0
1624477781,SPO1/18/11,2.28e-08,38.6,0
1624477781,SPO2/18/11,1.86e-07,25.6,0
1624477785,SPO1/18/11,2.32e-08,38.6,0
1624477785,SPO2/18/11,1.86e-07,25.5,0
1624477788,SPO1/18/11,2.36e-08,38.5,0
1624477788,SPO2/18/11,1.85e-07,25.6,0
1624477791,SPO1/18/11,2.33e-08,38.6,0
1624477791,SPO2/18/11,1.86e-07,25.5,0
1624477794,SPO2/18/11,1.42e-07,25.7,0
1624477794,SPO1/18/11,2.36e-08,37.5,0
1624477797,SPO1/18/11,2.29e-08,38.6,0
1624477797,SPO2/18/11,1.85e-07,25.4,0
1624477801,SPO2/18/11,1.87e-07,25.5,0
1624477801,SPO1/18/11,2.3e-08,38.6,0
1624477804,SPO2/18/11,1.86e-07,25.5,0
1624477804,SPO1/18/11,2.29e-08,38.5,0
1624477807,SPO1/18/11,2.3e-08,38.6,0
1624477807,SPO2/18/11,1.65e-07,25.7,0
1624477810,SPO1/18/11,2.22e-08,38.6,0
1624477810,SPO2/18/11,1.62e-07,25.9,0
1624477814,SPO1/18/11,2.21e-08,38.6,0
1624477814,SPO2/18/11,1.65e-07,25.5,0
1624477817,SPO1/18/11,2.18e-08,38.6,0
1624477817,SPO2/18/11,1.65e-07,25.9,0
1624477820,SPO1/18/11,2.21e-08,38.6,0
1624477820,SPO2/18/11,1.62e-07,25.7,0
1624477823,SPO1/18/11,2.32e-08,38.5,0
1624477823,SPO2/18/11,1.62e-07,25.8,0
1624477826,SPO1/18/11,2.29e-08,38.6,0
1624477826,SPO2/18/11,1.61e-07,25.6,0
1624477830,SPO1/18/11,2.36e-08,38.6,0
1624477830,SPO2/18/11,1.63e-07,25.8,0
1624477833,SPO2/18/11,1.62e-07,25.7,0
1624477833,SPO1/18/11,2.4e-08,38.6,0
1624477836,SPO2/18/11,1.63e-07,25.8,0
1624477836,SPO1/18/11,2.41e-08,38.6,0
1624477839,SPO2/18/11,1.23e-07,25.7,0
1624477839,SPO1/18/11,2.37e-08,38.6,0
1624477842,SPO2/18/11,1.6e-07,25.7,0
1624477842,SPO1/18/11,2.33e-08,38.6,0
1624477846,SPO2/18/11,1.62e-07,26.0,0
1624477846,SPO1/18/11,2.35e-08,37.9,0
1624477849,SPO2/18/11,1.62e-07,26.0,0
1624477849,SPO1/18/11,2.38e-08,38.5,0
1624477852,SPO2/18/11,1.63e-07,25.6,0
1624477852,SPO1/18/11,2.3e-08,38.5,0
1624477855,SPO2/18/11,1.62e-07,25.7,0
1624477855,SPO1/18/11,2.2e-08,38.6,0
1624477859,SPO2/18/11,1.63e-07,25.7,0
1624477859,SPO1/18/11,2.31e-08,38.5,0
1624477862,SPO1/18/11,2.36e-08,38.5,1
1624477862,SPO2/18/11,1.63e-07,25.7,1
1624477865,SPO1/18/11,2.28e-08,38.6,1
1624477865,SPO2/18/11,5.04e-05,23.9,1
1624477868,SPO1/18/11,2.38e-08,38.6,1
1624477868,SPO2/18/11,0.000150818,18.3,1
1624477871,SPO1/18/11,2.25e-08,38.6,1
1624477871,SPO2/18/11,0.000150615,18.3,1
1624477875,SPO1/18/11,2.28e-08,38.6,1
1624477875,SPO2/18/11,0.000150627,18.3,1
1624477878,SPO2/18/11,0.000150365,18.2,1
1624477878,SPO1/18/11,2.29e-08,38.5,1
1624477881,SPO2/18/11,0.000150807,18.2,1
1624477881,SPO1/18/11,2.35e-08,38.5,1
1624477884,SPO1/18/11,2.44e-08,38.6,1
1624477884,SPO2/18/11,0.000150969,18.2,1
1624477888,SPO2/18/11,0.000150054,18.4,1
1624477888,SPO1/18/11,2.43e-08,38.6,1
1624477891,SPO1/18/11,2.43e-08,38.5,1
1624477891,SPO2/18/11,0.00014974,18.3,1
1624477894,SPO1/18/11,2.39e-08,38.6,1
1624477894,SPO2/18/11,0.000149691,18.2,1
1624477897,SPO1/18/11,2.4e-08,38.6,1
1624477897,SPO2/18/11,0.000149941,18.3,1
1624477900,SPO2/18/11,0.000149974,18.3,1
1624477900,SPO1/18/11,2.29e-08,38.6,1
1624477904,SPO1/18/11,2.45e-08,38.5,1
1624477904,SPO2/18/11,0.000150007,18.4,1
1624477907,SPO1/18/11,2.45e-08,38.6,1
1624477907,SPO2/18/11,0.000150366,18.2,1
1624477910,SPO1/18/11,2.41e-08,38.5,1
1624477910,SPO2/18/11,0.000150077,18.2,1
1624477913,SPO1/18/11,2.35e-08,38.6,1
1624477913,SPO2/18/11,0.00014938,18.4,1
1624477916,SPO1/18/11,2.29e-08,38.6,1
1624477916,SPO2/18/11,0.000149504,18.2,1
1624477920,SPO1/18/11,2.26e-08,38.6,1
1624477920,SPO2/18/11,0.000149735,18.3,1
1624477923,SPO2/18/11,0.000149778,18.4,0
1624477923,SPO1/18/11,2.38e-08,38.6,0
1624477926,SPO2/18/11,5.28e-05,18.3,0
1624477926,SPO1/18/11,2.48e-08,38.6,0
1624477929,SPO2/18/11,2.15e-07,25.4,0
1624477929,SPO1/18/11,2.47e-08,38.6,0
1624477933,SPO2/18/11,2.12e-07,25.5,0
1624477933,SPO1/18/11,2.43e-08,38.5,0
1624477936,SPO2/18/11,2.1e-07,25.1,0
1624477936,SPO1/18/11,2.51e-08,38.6,0
1624477939,SPO2/18/11,2.14e-07,25.5,0
1624477939,SPO1/18/11,1.86e-08,38.5,0
1624477942,SPO1/18/11,2.41e-08,38.6,0
1624477942,SPO2/18/11,2.12e-07,25.3,0
1624477945,SPO1/18/11,2.34e-08,38.5,0
1624477945,SPO2/18/11,2.11e-07,25.2,0
1624477949,SPO1/18/11,2.4e-08,38.6,0
1624477949,SPO2/18/11,2.13e-07,25.5,0
1624477952,SPO1/18/11,2.45e-08,38.6,0
1624477952,SPO2/18/11,2.14e-07,25.4,0
1624477955,SPO2/18/11,2.14e-07,25.4,0
1624477955,SPO1/18/11,2.45e-08,38.5,0
1624477958,SPO1/18/11,2.55e-08,38.5,0
1624477958,SPO2/18/11,2.14e-07,25.3,0
1624477961,SPO2/18/11,2.11e-07,25.4,0
1624477961,SPO1/18/11,2.54e-08,38.5,0
1624477965,SPO2/18/11,2.11e-07,25.2,0
1624477965,SPO1/18/11,2.54e-08,38.5,0
1624477968,SPO2/18/11,2.11e-07,25.6,0
1624477968,SPO1/18/11,2.43e-08,38.6,0
1624477971,SPO2/18/11,2.1e-07,25.3,0
1624477971,SPO1/18/11,2.44e-08,38.6,0
1624477974,SPO2/18/11,2.1e-07,25.1,0
1624477974,SPO1/18/11,2.31e-08,38.6,0
1624477978,SPO1/18/11,2.39e-08,38.6,0
1624477978,SPO2/18/11,2.09e-07,25.3,0
1624477981,SPO2/18/11,2.09e-07,25.5,0
1624477981,SPO1/18/11,2.38e-08,38.6,0
1624477984,SPO2/18/11,2.07e-07,25.2,0
1624477984,SPO1/18/11,2.27e-08,38.6,0
1624477987,SPO1/18/11,2.26e-08,38.6,0
1624477987,SPO2/18/11,2.46e-07,25.1,0
1624477990,SPO2/18/11,2.52e-07,25.3,0
1624477990,SPO1/18/11,2.41e-08,38.6,0
1624477994,SPO2/18/11,2.52e-07,25.0,0
1624477994,SPO1/18/11,2.35e-08,38.6,0
1624477997,SPO2/18/11,2.47e-07,25.2,0
1624477997,SPO1/18/11,2.35e-08,38.6,0
1624478000,SPO2/18/11,2.48e-07,25.2,0
1624478000,SPO1/18/11,2.37e-08,38.6,0
1624478003,SPO1/18/11,2.36e-08,38.6,0
1624478003,SPO2/18/11,2.49e-07,25.2,0
1624478006,SPO2/18/11,2.48e-07,25.1,0
1624478006,SPO1/18/11,2.4e-08,38.6,0
1624478010,SPO1/18/11,2.37e-08,38.6,0
1624478010,SPO2/18/11,2.5e-07,25.1,0
1624478013,SPO1/18/11,2.48e-08,38.5,0
1624478013,SPO2/18/11,2.5e-07,25.1,0
1624478016,SPO2/18/11,2.47e-07,25.2,0
1624478016,SPO1/18/11,2.45e-08,38.5,0
1624478019,SPO1/18/11,2.34e-08,38.5,0
1624478019,SPO2/18/11,2.49e-07,25.3,0
1624478023,SPO1/18/11,2.41e-08,38.5,0
1624478023,SPO2/18/11,2.47e-07,25.3,0
1624478026,SPO2/18/11,2.48e-07,25.1,0
1624478026,SPO1/18/11,2.3e-08,38.5,0
1624478029,SPO2/18/11,2.47e-07,25.1,0
1624478029,SPO1/18/11,2.32e-08,38.6,0
1624478032,SPO1/18/11,2.27e-08,38.5,0
1624478032,SPO2/18/11,2.46e-07,25.0,0
1624478035,SPO2/18/11,2.47e-07,25.3,0
1624478035,SPO1/18/11,2.43e-08,38.5,0
1624478039,SPO1/18/11,2.26e-08,38.5,0
1624478039,SPO2/18/11,2.47e-07,25.1,0
1624478042,SPO2/18/11,2.47e-07,25.2,0
1624478042,SPO1/18/11,2.35e-08,38.6,0
1624478045,SPO2/18/11,2.51e-07,24.9,0
1624478045,SPO1/18/11,2.39e-08,38.6,0
1624478048,SPO2/18/11,3e-07,24.8,0
1624478048,SPO1/18/11,2.33e-08,38.5,0
1624478051,SPO2/18/11,3e-07,24.7,0
1624478051,SPO1/18/11,2.36e-08,38.5,0
1624478055,SPO2/18/11,2.98e-07,24.9,0
1624478055,SPO1/18/11,2.37e-08,38.6,0
1624478058,SPO1/18/11,2.38e-08,38.5,0
1624478058,SPO2/18/11,3.02e-07,25.0,0
1624478061,SPO2/18/11,3.05e-07,24.9,0
1624478061,SPO1/18/11,2.4e-08,38.5,0
1624478064,SPO1/18/11,2.35e-08,38.6,0
1624478064,SPO2/18/11,3.01e-07,24.7,0
1624478068,SPO2/18/11,3.02e-07,25.0,0
1624478068,SPO1/18/11,2.37e-08,38.5,0
1624478071,SPO1/18/11,2.5e-08,38.5,0
1624478071,SPO2/18/11,3.02e-07,24.9,0
1624478074,SPO2/18/11,3.02e-07,24.7,0
1624478074,SPO1/18/11,1.83e-08,38.5,0
1624478077,SPO1/18/11,2.46e-08,38.6,0
1624478077,SPO2/18/11,3.01e-07,24.9,0
1624478080,SPO1/18/11,2.36e-08,38.6,0
1624478080,SPO2/18/11,3e-07,24.9,0
1624478084,SPO1/18/11,2.36e-08,38.5,0
1624478084,SPO2/18/11,3.02e-07,24.8,0
1624478087,SPO1/18/11,2.51e-08,38.6,0
1624478087,SPO2/18/11,3e-07,24.7,0
1624478090,SPO2/18/11,2.98e-07,25.0,0
1624478090,SPO1/18/11,2.36e-08,38.6,0
1624478093,SPO1/18/11,2.38e-08,38.6,0
1624478093,SPO2/18/11,3e-07,25.0,0
1624478096,SPO2/18/11,3e-07,24.5,0
1624478096,SPO1/18/11,2.3e-08,38.6,0
1624478100,SPO2/18/11,3.01e-07,24.8,0
1624478100,SPO1/18/11,2.3e-08,38.6,0
1624478103,SPO1/18/11,2.34e-08,38.5,0
1624478103,SPO2/18/11,3.04e-07,24.9,0
1624478106,SPO2/18/11,2.8e-07,24.9,0
1624478106,SPO1/18/11,2.29e-08,38.6,0
1624478109,SPO2/18/11,2.45e-07,25.0,0
1624478109,SPO1/18/11,2.42e-08,37.3,0
1624478113,SPO1/18/11,2.4e-08,38.5,0
1624478113,SPO2/18/11,2.44e-07,25.1,0
1624478116,SPO1/18/11,2.37e-08,38.6,0
1624478116,SPO2/18/11,2.47e-07,25.3,0
1624478119,SPO2/18/11,2.46e-07,25.3,0
1624478119,SPO1/18/11,2.41e-08,38.6,0
1624478122,SPO2/18/11,2.43e-07,25.3,0
1624478122,SPO1/18/11,2.3e-08,38.5,0
1624478125,SPO1/18/11,2.4e-08,38.6,0
1624478125,SPO2/18/11,2.45e-07,25.1,0
1624478129,SPO2/18/11,2.46e-07,25.0,0
1624478129,SPO1/18/11,2.39e-08,38.6,0
1624478132,SPO1/18/11,2.34e-08,38.5,0
1624478132,SPO2/18/11,2.48e-07,25.1,0
1624478135,SPO1/18/11,2.35e-08,38.2,0
1624478135,SPO2/18/11,2.45e-07,25.1,0
1624478138,SPO1/18/11,2.38e-08,38.5,0
1624478138,SPO2/18/11,1.85e-07,25.2,0
1624478141,SPO1/18/11,2.35e-08,38.6,0
1624478141,SPO2/18/11,2.46e-07,25.0,0
1624478145,SPO1/18/11,2.32e-08,38.6,0
1624478145,SPO2/18/11,2.46e-07,25.2,0
1624478148,SPO2/18/11,2.5e-07,24.9,0
1624478148,SPO1/18/11,2.21e-08,38.6,0
1624478151,SPO2/18/11,2.46e-07,24.9,0
1624478151,SPO1/18/11,2.35e-08,38.6,0
1624478154,SPO1/18/11,2.37e-08,38.5,0
1624478154,SPO2/18/11,2.47e-07,25.0,0
1624478158,SPO1/18/11,2.34e-08,38.6,0
1624478158,SPO2/18/11,2.45e-07,25.0,0
1624478161,SPO1/18/11,2.33e-08,38.5,0
1624478161,SPO2/18/11,2.46e-07,25.0,0
1624478164,SPO1/18/11,1.71e-08,38.6,1
1624478164,SPO2/18/11,2.46e-07,25.2,1
1624478167,SPO1/18/11,2.33e-08,38.5,1
1624478167,SPO2/18/11,8.54e-05,19.1,1
1624478170,SPO1/18/11,2.35e-08,38.5,1
1624478170,SPO2/18/11,0.000149159,18.2,1
1624478174,SPO1/18/11,2.4e-08,38.5,1
1624478174,SPO2/18/11,0.000148855,18.3,1
1624478177,SPO1/18/11,2.43e-08,38.5,1
1624478177,SPO2/18/11,0.000148068,18.3,1
1624478180,SPO2/18/11,0.00014791,18.2,1
1624478180,SPO1/18/11,2.45e-08,38.5,1
1624478183,SPO2/18/11,0.000111027,18.3,1
1624478183,SPO1/18/11,2.37e-08,38.5,1
1624478186,SPO2/18/11,0.0001481,18.3,1
1624478186,SPO1/18/11,2.34e-08,38.5,1
1624478190,SPO1/18/11,2.44e-08,38.6,1
1624478190,SPO2/18/11,0.000148233,18.3,1
1624478193,SPO1/18/11,2.44e-08,38.6,1
1624478193,SPO2/18/11,0.000148501,18.2,1
1624478196,SPO2/18/11,0.000148184,18.4,1
1624478196,SPO1/18/11,2.35e-08,37.5,1
1624478199,SPO1/18/11,2.4e-08,38.6,1
1624478199,SPO2/18/11,0.000148188,18.3,1
1624478203,SPO2/18/11,0.000147507,18.2,1
1624478203,SPO1/18/11,2.39e-08,38.6,1
1624478206,SPO1/18/11,2.32e-08,38.6,1
1624478206,SPO2/18/11,0.000147824,18.3,1
1624478209,SPO1/18/11,2.35e-08,38.6,1
1624478209,SPO2/18/11,0.000148206,18.3,1
1624478212,SPO1/18/11,2.24e-08,38.6,1
1624478212,SPO2/18/11,0.00014817,18.3,1
1624478215,SPO2/18/11,0.000148382,18.3,1
1624478215,SPO1/18/11,2.28e-08,38.6,1
1624478219,SPO1/18/11,2.2e-08,38.5,1
1624478219,SPO2/18/11,0.000148053,18.3,1
1624478222,SPO1/18/11,2.14e-08,37.6,1
1624478222,SPO2/18/11,0.000148048,18.2,0
1624478225,SPO2/18/11,0.000148409,18.3,0
1624478225,SPO1/18/11,2.28e-08,38.5,0
1624478228,SPO1/18/11,2.31e-08,38.6,0
1624478228,SPO2/18/11,1.31e-07,21.8,0
1624478231,SPO2/18/11,1.73e-07,25.5,0
1624478231,SPO1/18/11,2.29e-08,38.6,0
1624478235,SPO1/18/11,2.33e-08,38.6,0
1624478235,SPO2/18/11,1.74e-07,25.6,0
1624478238,SPO1/18/11,2.33e-08,38.5,0
1624478238,SPO2/18/11,1.74e-07,25.6,0
1624478241,SPO2/18/11,1.73e-07,25.5,0
1624478241,SPO1/18/11,2.32e-08,38.5,0
1624478244,SPO1/18/11,2.35e-08,38.6,0
1624478244,SPO2/18/11,1.76e-07,25.4,0
1624478248,SPO1/18/11,2.23e-08,38.6,0
1624478248,SPO2/18/11,1.74e-07,25.9,0
1624478251,SPO2/18/11,1.75e-07,26.0,0
1624478251,SPO1/18/11,2.19e-08,38.6,0
1624478254,SPO2/18/11,1.72e-07,25.5,0
1624478254,SPO1/18/11,2.24e-08,38.6,0
1624478257,SPO2/18/11,1.72e-07,25.5,0
1624478257,SPO1/18/11,2.19e-08,38.5,0
1624478260,SPO1/18/11,2.3e-08,38.6,0
1624478260,SPO2/18/11,1.72e-07,25.5,0
1624478264,SPO2/18/11,1.76e-07,25.5,0
1624478264,SPO1/18/11,2.32e-08,38.5,0
1624478267,SPO2/18/11,1.75e-07,25.7,0
1624478267,SPO1/18/11,2.19e-08,38.6,0
1624478270,SPO2/18/11,1.75e-07,25.5,0
1624478270,SPO1/18/11,2.29e-08,38.5,0
1624478273,SPO1/18/11,2.2e-08,38.6,0
1624478273,SPO2/18/11,1.77e-07,25.8,0
1624478277,SPO1/18/11,2.24e-08,38.6,0
1624478277,SPO2/18/11,1.75e-07,25.6,0
1624478280,SPO2/18/11,1.72e-07,25.7,0
1624478280,SPO1/18/11,2.32e-08,37.8,0
1624478283,SPO1/18/11,1.83e-08,38.6,0
1624478283,SPO2/18/11,1.76e-07,25.4,0
1624478286,SPO2/18/11,1.74e-07,25.8,0
1624478286,SPO1/18/11,2.3e-08,38.5,0
1624478289,SPO1/18/11,2.31e-08,38.6,0
1624478289,SPO2/18/11,1.53e-07,25.8,0
1624478293,SPO1/18/11,2.33e-08,38.6,0
1624478293,SPO2/18/11,1.54e-07,25.7,0
1624478296,SPO1/18/11,2.16e-08,38.6,0
1624478296,SPO2/18/11,1.54e-07,25.9,0
1624478299,SPO2/18/11,1.5e-07,25.7,0
1624478299,SPO1/18/11,2.34e-08,38.6,0
1624478302,SPO1/18/11,2.34e-08,38.6,0
1624478302,SPO2/18/11,1.15e-07,25.5,0
1624478305,SPO1/18/11,2.19e-08,38.6,0
1624478305,SPO2/18/11,1.53e-07,25.9,0
1624478309,SPO1/18/11,2.3e-08,38.6,0
1624478309,SPO2/18/11,1.53e-07,25.9,0
1624478312,SPO1/18/11,2.33e-08,38.5,0
1624478312,SPO2/18/11,1.52e-07,25.9,0
1624478315,SPO1/18/11,2.26e-08,38.5,0
1624478315,SPO2/18/11,1.53e-07,25.9,0
1624478318,SPO1/18/11,2.22e-08,38.5,0
1624478319,SPO2/18/11,1.5e-07,25.8,0
1624478322,SPO1/18/11,2.28e-08,38.6,0
1624478322,SPO2/18/11,1.53e-07,25.8,0
1624478325,SPO1/18/11,2.29e-08,38.5,0
1624478325,SPO2/18/11,1.51e-07,25.9,0
1624478328,SPO1/18/11,2.31e-08,38.6,0
1624478329,SPO2/18/11,1.51e-07,25.7,0
1624478332,SPO1/18/11,2.33e-08,38.6,0
1624478332,SPO2/18/11,1.53e-07,25.7,0
1624478335,SPO1/18/11,2.41e-08,38.6,0
1624478335,SPO2/18/11,1.53e-07,25.7,0
1624478338,SPO2/18/11,1.52e-07,25.8,0
1624478338,SPO1/18/11,2.39e-08,38.6,0
1624478341,SPO1/18/11,2.32e-08,38.5,0
1624478341,SPO2/18/11,1.52e-07,25.8,0
1624478345,SPO1/18/11,2.18e-08,38.5,0
1624478345,SPO2/18/11,1.54e-07,26.0,0
1624478348,SPO2/18/11,1.67e-07,25.7,0
1624478348,SPO1/18/11,2.32e-08,38.6,0
1624478351,SPO2/18/11,1.75e-07,25.5,0
1624478351,SPO1/18/11,2.21e-08,38.6,0
1624478354,SPO2/18/11,1.74e-07,25.8,0
1624478354,SPO1/18/11,2.26e-08,38.6,0
1624478357,SPO1/18/11,2.33e-08,38.5,0
1624478357,SPO2/18/11,1.76e-07,25.5,0
1624478361,SPO1/18/11,2.24e-08,38.5,0
1624478361,SPO2/18/11,1.77e-07,25.4,0
1624478364,SPO1/18/11,2.21e-08,38.6,0
1624478364,SPO2/18/11,1.75e-07,25.7,0
1624478367,SPO1/18/11,2.16e-08,38.6,0
1624478367,SPO2/18/11,1.75e-07,25.6,0
1624478370,SPO1/18/11,2.23e-08,38.4,0
1624478370,SPO2/18/11,1.74e-07,25.6,0
1624478374,SPO1/18/11,2.11e-08,38.6,0
1624478374,SPO2/18/11,1.73e-07,25.6,0
1624478377,SPO1/18/11,2.2e-08,38.5,0
1624478377,SPO2/18/11,1.74e-07,25.5,0
1624478380,SPO1/18/11,2.24e-08,38.6,0
1624478380,SPO2/18/11,1.74e-07,25.7,0
1624478383,SPO1/18/11,2.21e-08,38.6,0
1624478383,SPO2/18/11,1.74e-07,25.7,0
1624478386,SPO2/18/11,1.75e-07,25.6,0
1624478386,SPO1/18/11,2.27e-08,38.6,0
1624478390,SPO1/18/11,2.28e-08,38.5,0
1624478390,SPO2/18/11,1.74e-07,25.6,0
1624478393,SPO1/18/11,2.34e-08,38.6,0
1624478393,SPO2/18/11,1.73e-07,25.8,0
1624478396,SPO2/18/11,1.74e-07,25.7,0
1624478396,SPO1/18/11,2.26e-08,38.5,0
1624478399,SPO2/18/11,1.72e-07,25.6,0
1624478399,SPO1/18/11,2.18e-08,38.5,0
1624478403,SPO1/18/11,2.26e-08,38.6,0
1624478403,SPO2/18/11,1.72e-07,25.6,0
1624478406,SPO1/18/11,2.21e-08,38.5,0
1624478406,SPO2/18/11,1.74e-07,25.4,0
1624478409,SPO1/18/11,2.18e-08,38.6,0
1624478409,SPO2/18/11,2.03e-07,25.4,0
1624478412,SPO2/18/11,2.03e-07,25.4,0
1624478412,SPO1/18/11,2.16e-08,38.6,0
1624478415,SPO1/18/11,2.18e-08,38.6,0
1624478415,SPO2/18/11,2.05e-07,25.7,0
1624478419,SPO2/18/11,2.09e-07,25.1,0
1624478419,SPO1/18/11,2.27e-08,38.6,0
1624478422,SPO1/18/11,2.16e-08,38.5,0
1624478422,SPO2/18/11,2.06e-07,25.3,0
1624478425,SPO2/18/11,2.05e-07,25.5,0
1624478425,SPO1/18/11,2.2e-08,38.6,0
1624478428,SPO1/18/11,2.19e-08,38.6,0
1624478428,SPO2/18/11,2.1e-07,25.4,0
1624478431,SPO1/18/11,2.29e-08,38.6,0
1624478431,SPO2/18/11,2.05e-07,25.2,0
1624478435,SPO1/18/11,2.16e-08,38.6,0
1624478435,SPO2/18/11,2.06e-07,25.4,0
1624478438,SPO1/18/11,2.16e-08,38.5,0
1624478438,SPO2/18/11,2.05e-07,25.3,0
1624478441,SPO2/18/11,2.03e-07,25.2,0
1624478441,SPO1/18/11,2.16e-08,38.6,0
1624478444,SPO1/18/11,2.19e-08,38.5,0
1624478444,SPO2/18/11,1.54e-07,25.4,0
1624478447,SPO2/18/11,2.03e-07,25.4,0
1624478447,SPO1/18/11,2.22e-08,38.5,0
1624478451,SPO1/18/11,2.24e-08,38.6,0
1624478451,SPO2/18/11,2.05e-07,25.2,0
1624478454,SPO1/18/11,2.16e-08,38.5,0
1624478454,SPO2/18/11,2.05e-07,25.2,0
1624478457,SPO2/18/11,2.05e-07,25.3,0
1624478457,SPO1/18/11,2.26e-08,38.6,0
1624478460,SPO2/18/11,1.54e-07,25.3,0
1624478460,SPO1/18/11,2.22e-08,38.6,0
1624478463,SPO1/18/11,2.35e-08,38.6,1
1624478464,SPO2/18/11,2.02e-07,25.3,1
1624478467,SPO1/18/11,2.25e-08,38.5,1
1624478467,SPO2/18/11,2.01e-05,25.5,1
1624478470,SPO2/18/11,0.000149514,18.4,1
1624478470,SPO1/18/11,2.25e-08,38.6,1
1624478473,SPO1/18/11,2.31e-08,38.6,1
1624478473,SPO2/18/11,0.00014901,18.3,1
1624478476,SPO1/18/11,2.2e-08,38.0,1
1624478476,SPO2/18/11,0.000149142,18.4,1
1624478480,SPO1/18/11,2.25e-08,38.5,1
1624478480,SPO2/18/11,0.000148737,18.3,1
1624478483,SPO1/18/11,2.31e-08,38.5,1
1624478483,SPO2/18/11,0.000148628,18.2,1
1624478486,SPO1/18/11,1.78e-08,38.6,1
1624478486,SPO2/18/11,0.000148793,18.3,1
1624478489,SPO2/18/11,0.000111904,18.3,1
1624478489,SPO1/18/11,2.32e-08,38.5,1
1624478492,SPO1/18/11,2.28e-08,38.6,1
1624478492,SPO2/18/11,0.000148734,18.4,1
1624478496,SPO1/18/11,2.3e-08,38.6,1
1624478496,SPO2/18/11,0.000148957,18.3,1
1624478499,SPO2/18/11,0.000148857,18.4,1
1624478499,SPO1/18/11,2.34e-08,38.6,1
1624478502,SPO2/18/11,0.000149044,18.2,1
1624478502,SPO1/18/11,2.2e-08,38.6,1
1624478505,SPO1/18/11,2.19e-08,38.6,1
1624478505,SPO2/18/11,0.000149196,18.4,1
1624478509,SPO2/18/11,0.000149234,18.3,1
1624478509,SPO1/18/11,2.16e-08,38.6,1
1624478512,SPO1/18/11,2.25e-08,37.8,1
1624478512,SPO2/18/11,0.000148647,18.2,1
1624478515,SPO2/18/11,0.000148742,18.3,1
1624478515,SPO1/18/11,2.31e-08,38.6,1
1624478518,SPO2/18/11,0.00014946,18.3,1
1624478518,SPO1/18/11,2.21e-08,38.6,1
1624478521,SPO2/18/11,0.000149682,18.3,1
1624478521,SPO1/18/11,2.24e-08,38.6,1
1624478525,SPO2/18/11,0.000149485,18.3,0
1624478525,SPO1/18/11,2.2e-08,38.6,0
1624478528,SPO2/18/11,8.27e-05,18.3,0
1624478528,SPO1/18/11,2.2e-08,38.6,0
1624478531,SPO2/18/11,3e-07,24.8,0
1624478531,SPO1/18/11,2.24e-08,38.6,0
1624478534,SPO1/18/11,2.21e-08,38.6,0
1624478534,SPO2/18/11,2.99e-07,24.9,0
1624478538,SPO1/18/11,2.19e-08,38.6,0
1624478538,SPO2/18/11,3e-07,25.1,0
1624478541,SPO1/18/11,2.23e-08,38.6,0
1624478541,SPO2/18/11,3.01e-07,24.9,0
1624478544,SPO2/18/11,3e-07,24.7,0
1624478544,SPO1/18/11,2.22e-08,38.6,0
1624478547,SPO2/18/11,3.01e-07,24.9,0
1624478547,SPO1/18/11,2.19e-08,38.6,0
1624478550,SPO1/18/11,2.15e-08,38.6,0
1624478550,SPO2/18/11,3.02e-07,24.6,0
1624478554,SPO2/18/11,3.01e-07,24.8,0
1624478554,SPO1/18/11,2.21e-08,38.6,0
1624478557,SPO1/18/11,2.2e-08,38.6,0
1624478557,SPO2/18/11,2.99e-07,24.8,0
1624478560,SPO2/18/11,3e-07,24.9,0
1624478560,SPO1/18/11,2.15e-08,38.5,0
1624478563,SPO2/18/11,2.25e-07,25.0,0
1624478563,SPO1/18/11,2.16e-08,38.6,0
1624478566,SPO2/18/11,2.98e-07,25.1,0
1624478566,SPO1/18/11,2.19e-08,37.7,0
1624478570,SPO1/18/11,2.25e-08,38.5,0
1624478570,SPO2/18/11,2.99e-07,24.8,0
1624478573,SPO1/18/11,2.2e-08,38.6,0
1624478573,SPO2/18/11,2.97e-07,24.7,0
1624478576,SPO2/18/11,3.01e-07,24.8,0
1624478576,SPO1/18/11,2.19e-08,38.6,0
1624478579,SPO1/18/11,2.15e-08,38.6,0
1624478579,SPO2/18/11,2.99e-07,24.9,0
1624478583,SPO1/18/11,2.16e-08,38.5,0
1624478583,SPO2/18/11,3e-07,24.9,0
1624478586,SPO2/18/11,3.01e-07,24.8,0
1624478586,SPO1/18/11,2.25e-08,38.6,0
1624478589,SPO1/18/11,2.28e-08,38.6,0
1624478589,SPO2/18/11,2.61e-07,25.2,0
1624478592,SPO2/18/11,2.46e-07,25.1,0
1624478592,SPO1/18/11,2.22e-08,38.6,0
1624478595,SPO1/18/11,2.22e-08,38.6,0
1624478595,SPO2/18/11,2.41e-07,24.9,0
1624478599,SPO1/18/11,2.17e-08,38.6,0
1624478599,SPO2/18/11,2.44e-07,25.2,0
1624478602,SPO1/18/11,2.2e-08,38.6,0
1624478602,SPO2/18/11,2.44e-07,25.1,0
1624478605,SPO2/18/11,2.44e-07,25.0,0
1624478605,SPO1/18/11,2.22e-08,38.5,0
1624478608,SPO1/18/11,2.11e-08,38.5,0
1624478608,SPO2/18/11,1.83e-07,24.9,0
1624478611,SPO1/18/11,2.13e-08,38.6,0
