BER,OSNR,InputPower
0.00179,28.3,-4.77
0.00198,28.3,-4.75
0.00186,28.3,-4.77
0.00188,28.7,-4.77
0.00199,29.6,-4.77
0.00202,28.3,-4.77
0.0027,27.4,-6.78
0.00281,27.0,-6.78
0.0028,27.0,-6.77
0.00278,26.6,-6.78
0.00258,27.0,-6.78
0.00273,27.0,-6.78
0.00267,27.4,-6.79
0.00289,27.0,-7.04
0.00315,27.0,-7.05
0.00318,27.4,-7.06
0.00307,26.3,-7.06
0.00295,25.9,-7.05
0.00309,26.3,-7.06
0.00379,25.5,-7.26
0.00352,25.9,-7.28
0.00385,25.5,-7.25
0.0038,26.6,-7.26
0.0037,25.9,-7.26
0.00374,25.5,-7.28
0.00362,26.3,-7.25
0.00344,25.2,-7.26
0.00447,24.8,-7.42
0.00446,24.8,-7.44
0.00447,24.8,-7.42
0.00562,24.2,-7.62
0.00533,24.5,-7.62
0.00547,24.2,-7.63
0.00578,24.2,-7.61
0.00594,24.5,-7.6
0.00533,23.5,-7.61
0.00572,24.5,-7.58
0.00594,24.2,-7.64
0.00529,24.2,-7.67
0.00587,24.2,-7.69
0.00625,23.5,-7.72
0.00651,23.8,-7.69
0.00626,23.8,-7.69
0.01,21.8,-7.96
0.0109,21.8,-7.97
0.0102,21.8,-8.01
0.0109,21.5,-8.03
0.0105,21.8,-8.0
0.011,21.8,-7.94
0.0104,21.8,-7.97
0.0101,21.8,-8.0
0.0107,21.8,-7.96
0.0108,21.5,-7.97
0.0106,22.1,-7.96
0.0107,21.5,-7.95
0.0224,18.9,-8.21
0.0227,19.4,-8.23
0.0223,19.4,-8.22
0.0222,18.9,-8.27
0.0217,19.2,-8.23
0.0214,18.9,-8.21
0.0259,18.0,-8.31
0.0259,17.7,-8.32
0.026,17.5,-8.31
0.0267,16.7,-8.38
0.0267,17.0,-8.35
0.0268,16.7,-8.32
0.0268,17.0,-8.32
0.0267,16.5,-8.36
0.0268,16.7,-8.32
0.0268,17.0,-8.33
0.0267,17.0,-8.32
0.0267,17.0,-8.38
0.00217,27.4,-4.77
0.00206,27.8,-4.77
0.00202,29.1,-4.77
0.00169,29.1,-4.77
0.00203,28.3,-4.77
0.00192,29.6,-4.77
0.00204,29.1,-4.77
0.00186,28.7,-4.77
0.0018,27.8,-4.77
0.00362,28.3,-7.17
0.00356,25.5,-7.25
0.00389,25.2,-7.25
0.00455,25.2,-7.45
0.00456,24.8,-7.47
0.00446,25.2,-7.43
0.00464,25.2,-7.43
0.00553,25.2,-7.62
0.00512,24.5,-7.62
0.00556,24.2,-7.6
0.00546,24.2,-7.62
0.00559,24.5,-7.62
0.00548,24.2,-7.67
0.00579,24.5,-7.65
0.00571,24.8,-7.65
0.00634,24.5,-7.69
0.00616,23.8,-7.71
0.00605,24.5,-7.71
0.0107,24.5,-7.96
0.0106,21.8,-8.01
0.0107,21.8,-7.99
0.0104,21.5,-7.97
0.0104,21.8,-8.0
0.01,22.1,-7.97
0.0107,21.5,-7.94
0.0108,21.8,-7.99
0.0107,21.8,-8.0
0.0104,21.5,-7.96
0.0105,21.5,-8.0
0.0103,21.5,-7.97
0.0104,21.5,-7.99
0.0218,19.4,-8.21
0.0219,19.2,-8.22
0.0212,19.4,-8.21
0.0219,19.2,-8.22
0.0219,19.2,-8.2
0.0219,19.4,-8.18
0.0213,19.4,-8.21
0.0213,19.2,-8.2
0.0214,19.7,-8.21
0.0219,19.2,-8.2
0.0217,19.7,-8.22
0.0218,19.2,-8.2
0.0221,19.2,-8.2
0.0215,18.9,-8.22
0.022,19.2,-8.21
0.0217,18.9,-8.23
0.022,19.2,-8.21
0.0217,19.4,-8.22
0.0218,19.2,-8.25
0.0215,19.2,-8.23
0.0213,19.2,-8.22
0.0213,19.4,-8.2
0.0222,19.2,-8.18
0.0221,18.7,-8.18
0.022,19.4,-8.19
0.0216,19.2,-8.21
0.0217,18.9,-8.2
0.0217,19.4,-8.22
0.0218,19.2,-8.25
0.0216,19.2,-8.25
0.0212,19.4,-8.23
0.0219,19.4,-8.16
0.0219,19.4,-8.23
0.0216,19.4,-8.21
0.0259,17.7,-8.34
0.00215,27.4,-4.75
0.0021,28.7,-4.75
0.00202,28.7,-4.75
0.00187,27.8,-4.75
0.00176,28.7,-4.75
0.00197,29.1,-4.75
0.00205,29.6,-4.77
0.00183,28.3,-4.75
0.00197,28.7,-4.75
0.00184,28.7,-4.75
0.00176,28.3,-4.75
0.00199,27.8,-4.75
0.00188,27.0,-4.75
0.00199,29.6,-4.77
0.00198,29.1,-4.75
0.00196,27.8,-4.75
0.00391,25.9,-7.25
0.00357,25.5,-7.25
0.00381,25.9,-7.25
0.00398,25.5,-7.3
0.00395,25.9,-7.24
0.00348,25.9,-7.26
0.00354,26.3,-7.25
0.00365,25.9,-7.25
0.00435,25.2,-7.42
0.0046,24.8,-7.42
0.00471,24.5,-7.42
0.00465,25.2,-7.42
0.00489,24.2,-7.54
0.00514,25.9,-7.49
0.00482,24.5,-7.54
0.00527,24.8,-7.51
0.00542,24.2,-7.49
0.00535,24.5,-7.52
0.00537,24.5,-7.51
0.00529,25.2,-7.51
0.00555,24.5,-7.56
0.00511,24.2,-7.56
0.0053,24.5,-7.57
0.00531,24.5,-7.6
0.00563,24.5,-7.58
0.00559,23.5,-7.6
0.0056,24.5,-7.61
0.0052,24.8,-7.61
0.00564,24.5,-7.62
0.0056,24.5,-7.6
0.00565,24.2,-7.58
0.00518,23.8,-7.58
0.00544,24.5,-7.61
0.00616,23.8,-7.63
0.00588,23.2,-7.65
0.00583,23.5,-7.68
0.00612,23.8,-7.62
0.00587,24.5,-7.69
0.0059,24.2,-7.68
0.00597,23.8,-7.7
0.00583,23.5,-7.65
0.00577,24.2,-7.67
0.00547,23.5,-7.68
0.00587,23.8,-7.7
0.00626,23.8,-7.72
0.00634,23.5,-7.7
0.00631,23.5,-7.7
0.00576,24.2,-7.71
0.00618,23.2,-7.75
0.00635,23.8,-7.72
0.00628,23.5,-7.77
0.0064,23.8,-7.76
0.00643,23.8,-7.75
0.00642,23.2,-7.76
0.00704,23.5,-7.78
0.00722,23.5,-7.76
0.00818,22.6,-7.9
0.00828,22.6,-7.89
0.00846,22.9,-7.9
0.00202,28.7,-4.75
0.00199,27.8,-4.75
0.002,27.8,-4.75
0.00192,30.1,-4.75
0.00207,29.1,-4.75
0.00203,28.7,-4.75
0.00176,28.7,-4.75
0.00201,27.4,-4.75
0.00182,27.4,-4.75
0.002,27.8,-4.75
0.00198,27.4,-4.75
0.00196,28.7,-4.75
0.00188,28.7,-4.75
0.00204,28.7,-4.75
0.00199,28.7,-4.75
0.00181,29.6,-4.75
0.00199,28.7,-4.75
0.00202,29.6,-4.75
0.00203,27.8,-4.75
0.00176,28.7,-4.75
0.00553,28.3,-7.62
0.00529,24.5,-7.63
0.00559,24.5,-7.6
0.00576,24.2,-7.6
0.00573,24.5,-7.58
0.00561,24.2,-7.61
0.0054,23.8,-7.62
0.00537,24.2,-7.62
0.00542,24.2,-7.6
0.00544,23.8,-7.62
0.00502,24.2,-7.6
0.00566,24.8,-7.63
0.00555,24.5,-7.64
0.00564,24.8,-7.6
0.00581,24.2,-7.58
0.00557,24.2,-7.6
0.00531,24.5,-7.62
0.00551,24.2,-7.62
0.00542,24.2,-7.6
0.00573,24.5,-7.62
0.00552,24.5,-7.62
0.00552,24.2,-7.68
0.00573,23.8,-7.68
0.00558,24.5,-7.68
0.0062,23.5,-7.7
0.00571,23.8,-7.7
0.00583,24.2,-7.69
0.00648,23.5,-7.68
0.00632,23.5,-7.71
0.00628,24.5,-7.72
0.0064,23.8,-7.7
0.00599,24.2,-7.72
0.00678,23.8,-7.77
0.00626,23.8,-7.78
0.00663,23.8,-7.72
0.00699,23.5,-7.82
0.00712,23.2,-7.78
0.00762,23.2,-7.84
0.00735,23.5,-7.86
0.00738,22.9,-7.84
0.00832,22.6,-7.92
0.00842,22.9,-7.9
0.00834,22.3,-7.9
0.00821,22.6,-7.87
0.0106,21.8,-7.97
0.0105,22.1,-8.0
0.0109,21.8,-7.95
0.0109,21.8,-7.94
0.0109,21.5,-7.94
0.0108,21.8,-8.0
0.012,21.8,-7.99
0.0114,21.5,-8.03
0.0116,21.8,-7.99
0.0111,21.5,-8.0
0.0115,21.2,-8.01
0.00197,28.3,-4.75
0.002,28.3,-4.75
0.00179,27.8,-4.75
0.00182,27.8,-4.75
0.00202,29.1,-4.75
0.00199,28.3,-4.75
0.00201,27.8,-4.75
0.00178,27.4,-4.75
0.00192,28.7,-4.75
0.00198,27.8,-4.75
0.00195,28.3,-4.74
0.00199,28.7,-4.75
0.00199,28.3,-4.75
0.002,27.8,-4.75
0.00189,29.6,-4.75
0.00197,27.8,-4.75
0.00314,26.6,-7.04
0.00293,26.3,-7.02
0.00287,26.6,-7.04
0.00372,25.2,-7.26
0.00387,25.2,-7.23
0.00381,25.5,-7.22
0.0033,26.3,-7.26
0.00371,25.9,-7.25
0.00378,25.2,-7.26
0.00357,25.5,-7.25
0.00468,25.2,-7.42
0.00436,25.2,-7.43
0.00454,25.2,-7.42
0.00491,25.5,-7.58
0.00524,24.5,-7.61
0.0051,24.8,-7.61
0.00512,23.8,-7.6
0.00561,25.2,-7.58
0.00547,23.8,-7.61
0.00557,24.2,-7.58
0.00577,25.2,-7.61
0.00525,24.8,-7.63
0.00534,24.5,-7.61
0.00576,24.8,-7.64
0.00543,23.5,-7.67
0.00565,24.5,-7.69
0.00634,23.8,-7.68
0.00623,23.5,-7.68
0.00612,23.5,-7.71
0.00645,24.2,-7.68
0.00618,23.8,-7.69
0.0101,22.1,-7.99
0.0106,22.1,-7.96
0.0101,21.8,-7.99
0.0106,21.5,-7.95
0.01,21.8,-7.96
0.0102,22.1,-7.95
0.0104,21.5,-7.96
0.0102,21.8,-7.99
0.00998,21.8,-7.96
0.0103,22.1,-7.95
0.0225,18.9,-8.19
0.022,19.2,-8.22
0.0222,19.4,-8.21
0.022,18.9,-8.22
0.0212,19.2,-8.19
0.0217,19.2,-8.2
0.026,17.5,-8.29
0.026,17.5,-8.27
0.0261,17.5,-8.26
0.026,17.5,-8.29
0.0268,17.0,-8.35
0.0267,17.0,-8.34
0.0267,17.0,-8.33
0.0268,16.7,-8.33
0.0266,17.0,-8.34
0.0267,17.0,-8.34
0.0267,17.0,-8.33
0.0278,15.4,-8.39
0.002,27.4,-4.77
0.00199,28.3,-4.77
0.0021,28.7,-4.75
0.00191,27.8,-4.75
0.00186,28.3,-4.75
0.0019,28.7,-4.75
0.00196,27.8,-4.75
0.00182,28.3,-4.75
0.00198,28.3,-4.75
0.00436,25.9,-7.44
0.00457,25.5,-7.44
0.00458,25.5,-7.44
0.00462,24.5,-7.42
0.00428,25.2,-7.35
0.00433,25.2,-7.36
0.00434,25.5,-7.37
0.00401,25.2,-7.32
0.00438,25.2,-7.33
0.00517,24.8,-7.47
0.00503,24.2,-7.5
0.00492,25.2,-7.48
0.00512,24.5,-7.52
0.00505,24.8,-7.55
0.0051,24.5,-7.54
0.00549,24.8,-7.62
0.0055,24.2,-7.62
0.00542,23.8,-7.61
0.00575,24.5,-7.58
0.00507,24.5,-7.6
0.00525,23.8,-7.6
0.00561,25.5,-7.58
0.00519,23.2,-7.6
0.00518,24.8,-7.61
0.00571,23.8,-7.64
0.00555,24.2,-7.62
0.0053,24.5,-7.62
0.00557,24.2,-7.58
0.0057,24.5,-7.6
0.00556,24.2,-7.6
0.00564,24.5,-7.62
0.00565,23.8,-7.57
0.00557,24.5,-7.6
0.0056,24.5,-7.62
0.00551,24.5,-7.61
0.00559,24.8,-7.62
0.00573,24.2,-7.58
0.00549,24.2,-7.61
0.00569,24.5,-7.61
0.00552,24.5,-7.6
0.00516,24.2,-7.6
0.00559,23.8,-7.6
0.00562,24.8,-7.64
0.00578,24.2,-7.64
0.00629,23.8,-7.64
0.00549,23.8,-7.65
0.00573,24.2,-7.64
0.00575,23.8,-7.64
0.00539,24.2,-7.67
0.0057,25.2,-7.65
0.00619,23.5,-7.7
0.00574,24.2,-7.71
0.00572,24.2,-7.71
0.00634,23.5,-7.7
0.00607,23.5,-7.7
0.00591,23.5,-7.7
0.0063,22.9,-7.72
0.0062,23.8,-7.72
0.00616,24.2,-7.69
0.00637,23.8,-7.65
0.0106,23.2,-8.0
0.0107,21.5,-7.95
0.0102,21.8,-7.96
0.0108,21.8,-8.02
0.0109,22.1,-8.01
0.00997,22.3,-7.96
0.00191,28.7,-4.75
0.0019,28.3,-4.77
0.00187,28.7,-4.75
0.00196,28.7,-4.75
0.00183,29.1,-4.75
0.00177,29.6,-4.75
0.00194,29.1,-4.75
0.00178,29.6,-4.75
0.00189,30.1,-4.77
0.00196,29.1,-4.77
0.00186,27.4,-4.75
0.00194,28.3,-4.75
0.00198,28.7,-4.75
0.00185,27.8,-4.75
0.00205,27.8,-4.75
0.00181,28.7,-4.77
0.00194,28.7,-4.75
0.00203,28.7,-4.77
0.00196,27.8,-4.75
0.00205,29.1,-4.75
0.00191,29.1,-4.75
0.00188,28.7,-4.75
0.00187,28.3,-4.75
0.00276,27.4,-6.54
0.00272,26.6,-6.55
0.0027,26.6,-6.55
0.00268,27.8,-6.58
0.00372,25.9,-6.97
0.00388,25.9,-6.98
0.00377,24.8,-6.98
0.0041,24.8,-7.03
0.00411,25.5,-7.05
0.0037,25.5,-7.04
0.00418,24.8,-7.12
0.00416,25.2,-7.11
0.00447,24.5,-7.12
0.00462,25.5,-7.11
0.00441,24.5,-7.12
0.00528,24.5,-7.29
0.00528,23.8,-7.3
0.00502,24.8,-7.31
0.0078,23.2,-7.45
0.00769,23.2,-7.44
0.00793,23.2,-7.44
0.00773,22.9,-7.42
0.00776,23.2,-7.48
0.00829,22.9,-7.49
0.00836,23.2,-7.5
0.00873,22.6,-7.54
0.00898,23.2,-7.49
0.00858,22.9,-7.5
0.0086,22.3,-7.55
0.00929,22.1,-7.56
0.00928,22.3,-7.57
0.00891,22.3,-7.54
0.0102,21.8,-7.61
0.0113,22.3,-7.57
0.0109,21.5,-7.58
0.0106,21.8,-7.63
0.0109,21.5,-7.61
0.0107,21.5,-7.63
0.0102,21.5,-7.61
0.0108,21.5,-7.61
0.0107,21.5,-7.63
0.0106,21.5,-7.62
0.0107,22.1,-7.6
0.0212,19.2,-7.81
0.0217,19.2,-7.78
0.0218,19.2,-7.81
0.0215,19.4,-7.87
0.0215,18.9,-7.81
0.0222,19.2,-7.77
0.0212,19.4,-7.83
0.0217,18.9,-7.82
0.0217,18.9,-7.83
0.0019,27.8,-4.75
0.00193,28.7,-4.75
0.00194,28.7,-4.75
0.00197,29.1,-4.75
0.0018,28.7,-4.75
0.00188,29.1,-4.75
0.00192,28.3,-4.75
0.00196,27.4,-4.77
0.00274,29.1,-6.55
0.00265,27.0,-6.55
0.00255,27.0,-6.55
0.00245,27.0,-6.54
0.00245,27.4,-6.54
0.00256,26.6,-6.54
0.0028,26.6,-6.64
0.00291,26.6,-6.61
0.00303,26.6,-6.64
0.00313,26.6,-6.63
0.00308,27.0,-6.63
0.00294,26.3,-6.63
0.00284,25.5,-6.63
0.00364,25.9,-6.97
0.0038,25.9,-6.96
0.00353,25.5,-6.97
0.00399,26.3,-7.0
0.0041,24.8,-7.06
0.00408,25.5,-7.07
0.00368,25.5,-7.03
0.00419,24.8,-7.11
0.00447,25.9,-7.15
0.00433,24.8,-7.12
0.00443,24.8,-7.13
0.00419,25.2,-7.12
0.00421,24.8,-7.11
0.00521,24.2,-7.25
0.00502,24.5,-7.25
0.00507,24.8,-7.25
0.00474,24.2,-7.26
0.0074,22.6,-7.45
0.0077,23.2,-7.44
0.00778,23.2,-7.47
0.0078,22.9,-7.45
0.00842,22.9,-7.47
0.00834,23.2,-7.52
0.00833,22.9,-7.49
0.00814,22.6,-7.51
0.00844,22.9,-7.51
0.00828,22.9,-7.5
0.00918,22.6,-7.56
0.00952,22.3,-7.61
0.00879,22.6,-7.52
0.00917,22.1,-7.58
0.00921,22.3,-7.57
0.0092,22.9,-7.52
0.0104,21.8,-7.6
0.0103,22.3,-7.6
0.0101,21.8,-7.61
0.0107,22.1,-7.64
0.0107,21.8,-7.62
0.0102,22.1,-7.61
0.0106,22.1,-7.61
0.0106,21.8,-7.6
0.0103,22.1,-7.6
0.0101,21.5,-7.6
0.0108,21.5,-7.61
0.0103,22.1,-7.61
0.011,21.5,-7.61
0.0108,21.5,-7.63
0.0115,21.8,-7.67
0.0112,22.1,-7.64
0.0117,22.1,-7.65
0.0111,21.5,-7.63
0.0114,21.8,-7.65
0.0118,21.5,-7.7
0.0158,20.7,-7.69
0.00191,28.3,-4.75
0.00193,28.3,-4.75
0.00194,28.3,-4.75
0.00206,28.7,-4.75
0.00192,28.7,-4.75
0.00211,29.1,-4.75
0.00173,28.3,-4.75
0.00204,28.3,-4.75
0.0018,28.3,-4.75
0.00197,27.8,-4.75
0.00195,28.7,-4.75
0.00196,28.7,-4.75
0.00199,28.3,-4.75
0.00194,29.1,-4.75
0.00185,28.7,-4.75
0.00195,29.1,-4.75
0.00186,28.3,-4.75
0.002,28.3,-4.75
0.00178,28.7,-4.75
0.0018,27.0,-4.75
0.00199,29.1,-4.75
0.00192,29.1,-4.98
0.00186,27.8,-5.11
0.00194,28.7,-5.1
0.00242,28.7,-6.54
0.0028,26.6,-6.57
0.00271,26.6,-6.58
0.00253,26.3,-6.55
0.00284,27.0,-6.54
0.00272,26.6,-6.55
0.00282,27.0,-6.57
0.00269,27.0,-6.57
0.0037,25.2,-6.97
0.00381,26.3,-6.94
0.00352,25.2,-6.97
0.00379,26.6,-6.94
0.00355,25.5,-7.03
0.00359,25.5,-7.03
0.00417,25.2,-7.04
0.00445,25.5,-7.11
0.00416,25.5,-7.13
0.00452,25.2,-7.1
0.0043,24.5,-7.12
0.00445,25.5,-7.13
0.00522,24.5,-7.29
0.00502,24.5,-7.26
0.00523,25.2,-7.28
0.00534,24.2,-7.25
0.00759,23.2,-7.44
0.00773,22.6,-7.47
0.00859,22.9,-7.52
0.00816,22.3,-7.51
0.00844,22.9,-7.52
0.00899,22.3,-7.54
0.00914,22.6,-7.57
0.00939,22.6,-7.55
0.00937,22.6,-7.56
0.00944,22.1,-7.55
0.00944,22.3,-7.56
0.00888,22.6,-7.57
0.00892,22.3,-7.57
0.00873,22.1,-7.6
0.00889,22.6,-7.55
0.00926,22.1,-7.55
0.00919,22.6,-7.57
0.00903,22.3,-7.57
0.00933,22.9,-7.57
0.00909,22.9,-7.55
0.0097,22.1,-7.52
0.00912,22.3,-7.55
0.00914,22.3,-7.57
0.00932,22.1,-7.6
0.00905,21.8,-7.55
0.00937,22.3,-7.58
0.00863,22.3,-7.56
0.00201,27.8,-4.75
0.00188,28.3,-4.75
0.00208,28.3,-4.75
0.00191,28.7,-4.75
0.00184,28.3,-4.75
0.00189,29.6,-4.75
0.00186,27.8,-4.75
0.00203,27.4,-4.75
0.00199,28.7,-4.75
0.0019,27.8,-4.77
0.00186,28.7,-4.75
0.00197,27.8,-4.75
0.00199,27.8,-4.75
0.0019,29.1,-4.75
0.00201,28.7,-4.75
0.00196,28.3,-4.75
0.00201,28.7,-4.75
0.0027,27.8,-6.55
0.00271,27.0,-6.57
0.00268,27.4,-6.57
0.00365,25.9,-6.98
0.00385,25.5,-7.0
0.00375,25.9,-6.98
0.00366,26.6,-7.03
0.00393,26.3,-7.04
0.00406,25.2,-7.03
0.00408,25.9,-7.06
0.00443,25.5,-7.11
0.00442,24.8,-7.13
0.00431,25.9,-7.12
0.00432,25.5,-7.13
0.00479,24.8,-7.19
0.00496,24.5,-7.2
0.00531,25.2,-7.3
0.00531,24.8,-7.26
0.00519,24.2,-7.25
0.00496,24.2,-7.25
0.00607,24.5,-7.35
0.00632,23.5,-7.32
0.00587,23.5,-7.35
0.00753,23.2,-7.44
0.00719,22.6,-7.43
0.00766,22.3,-7.48
0.00817,22.6,-7.49
0.00765,22.6,-7.48
0.00833,22.3,-7.52
0.00779,23.2,-7.49
0.00873,22.9,-7.54
0.00877,22.6,-7.48
0.0087,22.9,-7.52
0.009,22.6,-7.57
0.00919,22.3,-7.58
0.00892,22.9,-7.55
0.00935,22.6,-7.54
0.00884,22.3,-7.57
0.00923,22.6,-7.57
0.0089,22.3,-7.56
0.00932,22.3,-7.58
0.0092,22.1,-7.56
0.00925,22.1,-7.56
0.00919,22.6,-7.57
0.00912,22.6,-7.56
0.00917,22.3,-7.55
0.00909,22.3,-7.55
0.00918,22.6,-7.58
0.00921,22.3,-7.57
0.00936,21.8,-7.56
0.00901,22.6,-7.55
0.01,22.1,-7.61
0.0102,21.8,-7.61
0.00994,21.8,-7.62
0.0109,21.8,-7.64
0.0104,21.8,-7.63
0.0108,21.8,-7.61
0.0108,22.3,-7.6
0.00176,27.8,-4.75
0.00198,27.4,-4.75
0.0019,28.3,-4.75
0.00189,27.4,-4.75
0.00197,28.7,-4.75
0.00195,28.7,-4.75
0.00197,27.8,-4.75
0.00178,27.0,-4.77
0.00199,28.7,-4.77
0.0019,28.3,-4.75
0.00277,27.4,-6.53
0.00245,27.4,-6.55
0.00278,27.0,-6.57
0.00293,27.4,-6.55
0.00299,27.4,-6.55
0.00269,27.8,-6.55
0.00273,27.0,-6.55
0.00271,27.0,-6.53
0.00276,27.0,-6.55
0.00278,26.6,-6.55
0.00292,26.6,-6.54
0.00274,27.8,-6.54
0.00276,27.4,-6.61
0.00315,27.0,-6.61
0.00306,26.6,-6.64
0.00304,26.6,-6.61
0.00349,25.5,-6.97
0.00356,25.2,-6.97
0.00341,25.5,-6.97
0.00355,25.5,-6.96
0.00397,26.6,-6.93
0.0038,25.5,-7.03
0.00382,25.2,-7.02
0.00404,25.2,-7.03
0.00402,25.2,-7.0
0.00415,25.2,-7.02
0.00405,25.9,-7.03
0.00445,25.5,-7.11
0.00429,24.8,-7.12
0.00435,24.8,-7.13
0.00445,24.8,-7.11
0.00437,24.8,-7.13
0.00536,24.5,-7.29
0.00517,24.2,-7.3
0.00524,24.8,-7.25
0.00525,24.5,-7.26
0.00504,23.8,-7.26
0.00579,23.8,-7.33
0.00579,23.2,-7.35
0.00614,24.5,-7.36
0.00613,23.8,-7.39
0.00606,23.8,-7.35
0.00734,22.9,-7.45
0.00768,23.2,-7.45
0.00753,22.3,-7.45
0.00771,23.2,-7.43
0.00759,22.3,-7.47
0.00721,23.2,-7.42
0.00792,23.2,-7.43
0.0077,22.9,-7.49
0.00769,22.9,-7.5
0.00808,23.2,-7.5
0.00809,23.2,-7.5
0.00864,22.3,-7.54
0.00872,22.9,-7.56
0.0083,22.1,-7.51
0.00829,23.2,-7.55
0.00843,22.6,-7.51
0.0092,22.3,-7.58
0.00964,22.3,-7.55
0.00933,22.9,-7.55
0.0088,22.6,-7.55
0.00884,22.3,-7.57
0.00904,22.6,-7.56
0.0092,22.6,-7.56
0.00172,29.6,-4.75
0.00195,28.3,-4.75
0.00182,27.8,-4.75
0.00192,28.3,-4.75
0.00172,28.3,-4.75
0.0019,28.3,-4.75
0.00175,29.1,-4.75
0.00196,28.7,-4.75
0.00176,28.7,-4.75
0.00198,28.3,-4.75
0.00196,27.8,-4.75
0.00247,27.4,-6.55
0.00271,27.4,-6.55
0.00249,27.8,-6.54
0.00271,27.0,-6.55
0.00251,27.0,-6.54
0.0025,27.8,-6.55
0.00279,26.6,-6.57
0.00257,26.6,-6.55
0.00254,27.4,-6.54
0.00278,27.4,-6.54
0.00274,27.4,-6.55
0.00381,25.2,-6.99
0.00378,25.5,-6.98
0.00343,26.3,-6.98
0.00386,25.5,-7.0
0.00372,26.3,-6.99
0.0042,26.3,-7.07
0.00386,25.9,-7.05
0.00404,25.2,-7.05
0.00375,25.2,-7.05
0.00378,25.5,-7.04
0.00436,24.8,-7.15
0.00418,24.8,-7.12
0.0042,24.8,-7.12
0.00453,24.8,-7.11
0.00422,24.5,-7.13
0.00444,24.8,-7.11
0.00447,24.8,-7.15
0.00423,24.8,-7.1
0.00442,25.2,-7.12
0.00446,24.5,-7.12
0.00441,24.8,-7.12
0.00452,25.2,-7.11
0.00451,25.2,-7.11
0.00449,25.5,-7.11
0.00408,25.9,-7.13
0.00415,24.8,-7.12
0.00449,25.2,-7.15
0.00445,25.2,-7.13
0.00447,24.8,-7.11
0.00436,25.2,-7.11
0.00442,24.8,-7.15
0.0044,25.2,-7.1
0.00457,24.8,-7.19
0.0048,24.5,-7.23
0.00473,25.2,-7.19
0.0049,24.2,-7.22
0.00488,24.8,-7.22
0.00492,24.5,-7.18
0.00472,24.8,-7.2
0.00767,22.9,-7.47
0.00756,22.9,-7.45
0.00769,23.2,-7.48
0.00725,23.2,-7.44
0.00805,22.9,-7.47
0.00812,22.9,-7.5
0.00779,22.3,-7.49
0.00825,23.2,-7.49
0.00781,22.6,-7.48
0.0084,22.9,-7.52
0.00872,22.9,-7.54
0.00842,22.6,-7.51
0.00888,22.3,-7.49
0.00869,22.3,-7.51
0.0019,28.7,-4.75
0.00194,29.1,-4.77
0.00195,28.3,-4.77
0.00197,29.1,-4.77
0.00177,28.7,-4.77
0.00192,28.7,-4.75
0.00255,27.0,-6.55
0.00279,27.8,-6.58
0.00269,27.0,-6.57
0.00278,27.0,-6.57
0.0038,25.5,-6.99
0.0038,26.3,-7.0
0.00386,25.9,-6.98
0.00341,25.5,-6.97
0.00357,25.5,-6.98
0.00425,25.2,-7.02
0.0039,25.5,-7.04
0.00381,25.2,-7.03
0.00403,25.9,-7.05
0.00446,25.2,-7.12
0.0044,25.2,-7.13
0.00445,24.8,-7.13
0.00411,25.5,-7.1
0.00488,24.8,-7.22
0.00477,24.8,-7.23
0.00501,25.5,-7.18
0.00464,24.8,-7.18
0.00494,24.5,-7.18
0.005,24.8,-7.25
0.00485,24.5,-7.28
0.00508,24.2,-7.25
0.00522,24.8,-7.28
0.00518,24.5,-7.25
0.00501,24.8,-7.25
0.00604,23.8,-7.33
0.00593,23.5,-7.33
0.00593,23.8,-7.33
0.00605,23.8,-7.35
0.00569,24.5,-7.33
0.00762,24.2,-7.44
0.00746,22.9,-7.43
0.00748,22.9,-7.42
0.00746,23.2,-7.44
0.00749,23.2,-7.43
0.00767,23.2,-7.44
0.00795,22.3,-7.49
0.00817,22.3,-7.48
0.00835,22.6,-7.5
0.00815,22.6,-7.48
0.00832,22.6,-7.5
0.00813,22.3,-7.51
0.00845,22.3,-7.5
0.00874,22.9,-7.54
0.00867,22.9,-7.51
0.00846,22.3,-7.54
0.00865,22.6,-7.52
0.00937,22.9,-7.54
0.00936,22.9,-7.55
0.00912,22.6,-7.56
0.00889,22.6,-7.55
0.00865,22.1,-7.52
0.00925,22.6,-7.56
0.00881,22.1,-7.57
0.00877,22.6,-7.55
0.0102,21.8,-7.57
0.0105,21.5,-7.61
0.00992,21.8,-7.61
0.0103,21.8,-7.61
0.01,22.1,-7.57
0.0101,21.8,-7.6
0.0105,22.1,-7.6
0.0096,22.1,-7.57
0.00986,21.5,-7.6
0.0104,21.8,-7.64
0.0118,22.1,-7.67
0.00182,28.3,-4.77
0.002,27.4,-4.77
0.00175,27.8,-4.77
0.00194,29.6,-4.77
0.00179,28.3,-4.77
0.002,29.1,-4.77
0.0019,28.7,-4.77
0.00202,27.4,-4.77
0.0028,27.0,-6.58
0.00269,27.0,-6.57
0.00272,26.3,-6.57
0.00271,26.6,-6.57
0.0028,26.3,-6.57
0.00397,25.9,-7.02
0.00355,25.2,-6.98
0.00372,25.5,-6.97
0.00386,25.5,-6.99
0.00392,25.2,-7.05
0.00373,24.8,-7.05
0.00393,25.5,-7.05
0.00409,25.5,-7.06
0.0043,25.5,-7.06
0.00446,25.5,-7.16
0.00411,25.5,-7.13
0.0045,25.5,-7.15
0.00455,24.5,-7.17
0.00439,24.8,-7.15
0.0046,24.8,-7.19
